metro_id,tract_id,year,entropy,distmiles,metro_name
35620,36047095600,1990,0.13975758903293922,7.2756503689976775,New York
35620,36047095600,2000,0.5230846732712576,7.2756503689976775,New York
35620,36047095600,2010,0.32089008585408724,7.2756503689976775,New York
35620,36047095600,2020,0.37794020074932544,7.2756503689976775,New York
35620,36047095800,1990,0.2834856035032638,6.837317465040212,New York
35620,36047095800,2000,0.6093085656970864,6.837317465040212,New York
35620,36047095800,2010,0.3322300951061318,6.837317465040212,New York
35620,36047095800,2020,0.3667273574033804,6.837317465040212,New York
35620,36047096000,1990,NA,6.575963755409464,New York
35620,36047096000,2000,0,6.575963755409464,New York
35620,36047096000,2010,NA,6.575963755409464,New York
35620,36047096000,2020,0.5644754678724235,6.575963755409464,New York
35620,36047096200,1990,0.32053815117121653,6.754618633347881,New York
35620,36047096200,2000,0.587634260308922,6.754618633347881,New York
35620,36047096200,2010,0.39839194139190415,6.754618633347881,New York
35620,36047096200,2020,0.43302395482695655,6.754618633347881,New York
35620,36047096400,1990,0.16679888061592926,7.0338366184266965,New York
35620,36047096400,2000,0.61732516643078,7.0338366184266965,New York
35620,36047096400,2010,0.40740348162091294,7.0338366184266965,New York
